Animal,Spp,Line,Thetime,Apfreq,Lat P,Lat A,Lon P,Lon A,Lc94,Sen1,Sen2,Sen3,Sen4,Ptt,Iqx,Iqy,Nmess,Gt120,Apbest,Dur,Nopc,Altitude,Colorname,Sex,Age,Popid,Month,Day,Year,Hour,Minute,Second,Date,Time,Gmt Date,Gmt Hour,Gmt Min,Gmt Sec,Jd,Jday,Ddmm,Mmdd,Deplylat,Deplylon,Deltahr,Duty,Dutylocs,Daysdply,Deployed,Record Number,Accessed Date,Source Url,Preferred Citation
OoTag033,O.orca,OoTag03320130324:224938Z99,24MAR13:22:49:38,677410.8,46.103,46.336,-124.243,-123.071,L2,121,142,202,50,53553,5,8,8,0,-124,569,2,0,hotpink,M,A,K 25,3,24,2013,22,49,38,2013-03-24 00:00:00,22:49:38,2013-03-24 00:00:00,22,49,38,13083,83,24_03,03_24,47.42,-122.528,.02,86,19,85,12/29/12,Row 3660 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130324:231827Z99,24MAR13:23:18:27,677412.6,46.163,52.531,-124.051,-90.804,L1,121,141,201,49,53553,5,6,13,0,-122,466,3,0,hotpink,M,A,K 25,3,24,2013,23,18,27,2013-03-24 00:00:00,23:18:27,2013-03-24 00:00:00,23,18,27,13083,83,24_03,03_24,47.42,-122.528,.48,86,19,85,12/29/12,Row 3661 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130225:041314Z99,25FEB13:04:13:14,677416.4,38.227,28.617,-123.104,-172.732,L1,74,141,205,50,53553,6,0,3,0,-134,422,2,0,hotpink,M,A,K 25,2,25,2013,4,13,14,2013-02-25 00:00:00,4:13:14,2013-02-25 00:00:00,4,13,14,13056,56,25_02,02_25,47.42,-122.528,6.97,59,15,58,12/29/12,Row 3662 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130225:041838Z99,25FEB13:04:18:38,677416.8,38.227,43.22,-123.125,-97.552,L2,74,142,204,49,53553,6,8,9,3,-116,688,3,0,hotpink,M,A,K 25,2,25,2013,4,18,38,2013-02-25 00:00:00,4:18:38,2013-02-25 00:00:00,4,18,38,13056,56,25_02,02_25,47.42,-122.528,.09,59,15,58,12/29/12,Row 3663 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140105:042707Z99,05JAN14:04:27:07,677455.2,49.817,53.006,-124.998,-106.794,LB,13,106,201,46,102469,5,8,7,3,-118,730,4,0,mediumspringgreen,M,A,L87,1,5,2014,4,27,7,2014-01-05 00:00:00,4:27:07,2014-01-05 00:00:00,4,27,7,14005,5,05_01,01_05,47.86,-122.498,.09,11,16,10,12/26/13,Row 3664 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140105:122459Z99,05JAN14:12:24:59,677463.9,49.859,56.2,-125.048,-88.633,LB,13,106,201,46,102469,6,8,4,0,-122,147,2,0,mediumspringgreen,M,A,L87,1,5,2014,12,24,59,2014-01-05 00:00:00,12:24:59,2014-01-05 00:00:00,12,24,59,14005,5,05_01,01_05,47.86,-122.498,7.96,11,16,10,12/26/13,Row 3665 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140105:131137Z99,05JAN14:13:11:37,677458.9,49.903,62.113,-125.068,165.808,L1,13,109,201,45,102469,6,8,4,0,-129,161,4,0,mediumspringgreen,M,A,L87,1,5,2014,13,11,37,2014-01-05 00:00:00,13:11:37,2014-01-05 00:00:00,13,11,37,14005,5,05_01,01_05,47.86,-122.498,.78,11,16,10,12/26/13,Row 3666 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140105:131147Z99,05JAN14:13:11:47,677457.4,49.886,44.079,-125.05,-102.89,L1,13,106,201,45,102469,0,0,2,0,-131,48,2,0,mediumspringgreen,M,A,L87,1,5,2014,13,11,47,2014-01-05 00:00:00,13:11:47,2014-01-05 00:00:00,13,11,47,14005,5,05_01,01_05,47.86,-122.498,0,11,16,10,12/26/13,Row 3667 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140105:132552Z99,05JAN14:13:25:52,677454.3,49.877,52.599,-125.029,-139.339,L2,13,109,200,46,102469,6,6,5,0,-126,272,1,0,mediumspringgreen,M,A,L87,1,5,2014,13,25,52,2014-01-05 00:00:00,13:25:52,2014-01-05 00:00:00,13,25,52,14005,5,05_01,01_05,47.86,-122.498,.23,11,16,10,12/26/13,Row 3668 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140105:140634Z99,05JAN14:14:06:34,677456.8,49.885,47.85,-124.987,-135.854,LB,13,114,201,45,102469,5,8,5,0,-121,195,4,0,mediumspringgreen,M,A,L87,1,5,2014,14,6,34,2014-01-05 00:00:00,14:06:34,2014-01-05 00:00:00,14,6,34,14005,5,05_01,01_05,47.86,-122.498,.68,11,16,10,12/26/13,Row 3669 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140105:145452Z99,05JAN14:14:54:52,677457.4,49.874,54.798,-124.943,-150.917,L1,14,117,201,46,102469,6,8,6,1,-120,304,4,0,mediumspringgreen,M,A,L87,1,5,2014,14,54,52,2014-01-05 00:00:00,14:54:52,2014-01-05 00:00:00,14,54,52,14005,5,05_01,01_05,47.86,-122.498,.81,11,16,10,12/26/13,Row 3670 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140105:163317Z99,05JAN14:16:33:17,677457.4,49.85,62.974,-124.895,160.109,L2,14,114,201,46,102469,0,0,2,0,-129,51,2,0,mediumspringgreen,M,A,L87,1,5,2014,16,33,17,2014-01-05 00:00:00,16:33:17,2014-01-05 00:00:00,16,33,17,14005,5,05_01,01_05,47.86,-122.498,.52,11,16,10,12/26/13,Row 3671 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140105:163958Z99,05JAN14:16:39:58,677457.4,49.826,40.013,-124.871,-72.8,LB,14,115,201,46,102469,0,0,2,0,-122,53,2,0,mediumspringgreen,M,A,L87,1,5,2014,16,39,58,2014-01-05 00:00:00,16:39:58,2014-01-05 00:00:00,16,39,58,14005,5,05_01,01_05,47.86,-122.498,.11,11,16,10,12/26/13,Row 3672 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140105:173139Z99,05JAN14:17:31:39,677457.4,49.808,44.534,-124.904,-95.961,L2,14,116,201,46,102469,0,0,2,0,-134,473,2,0,mediumspringgreen,M,A,L87,1,5,2014,17,31,39,2014-01-05 00:00:00,17:31:39,2014-01-05 00:00:00,17,31,39,14005,5,05_01,01_05,47.86,-122.498,.86,11,16,10,12/26/13,Row 3673 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140105:174659Z99,05JAN14:17:46:59,677460.5,49.806,46.189,-124.919,-106.786,L1,14,116,201,46,102469,0,8,3,0,-124,505,3,0,mediumspringgreen,M,A,L87,1,5,2014,17,46,59,2014-01-05 00:00:00,17:46:59,2014-01-05 00:00:00,17,46,59,14005,5,05_01,01_05,47.86,-122.498,.26,11,16,10,12/26/13,Row 3674 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140105:181822Z99,05JAN14:18:18:22,677456.9,49.784,48.694,-124.876,-119.07,L2,14,116,200,47,102469,6,8,5,1,-115,735,2,0,mediumspringgreen,M,A,L87,1,5,2014,18,18,22,2014-01-05 00:00:00,18:18:22,2014-01-05 00:00:00,18,18,22,14005,5,05_01,01_05,47.86,-122.498,.52,11,16,10,12/26/13,Row 3675 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140105:230331Z98,05JAN14:23:03:31,677455.6,49.628,57.974,-124.802,-80.335,LA,14,116,201,45,102469,5,0,5,0,-129,529,1,0,mediumspringgreen,M,A,L87,1,5,2014,23,3,31,2014-01-05 00:00:00,23:03:31,2014-01-05 00:00:00,23,3,31,14005,5,05_01,01_05,47.86,-122.498,0,11,16,10,12/26/13,Row 3676 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140105:230331Z99,05JAN14:23:03:31,677455.5,49.625,40.114,-124.833,-171.913,L3,14,116,201,45,102469,6,8,5,0,-128,529,4,0,mediumspringgreen,M,A,L87,1,5,2014,23,3,31,2014-01-05 00:00:00,23:03:31,2014-01-05 00:00:00,23,3,31,14005,5,05_01,01_05,47.86,-122.498,4.75,11,16,10,12/26/13,Row 3677 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140105:231116Z99,05JAN14:23:11:16,677459,49.621,50.46,-124.751,-120.452,L1,14,116,201,45,102469,5,6,6,1,-120,505,3,0,mediumspringgreen,M,A,L87,1,5,2014,23,11,16,2014-01-05 00:00:00,23:11:16,2014-01-05 00:00:00,23,11,16,14005,5,05_01,01_05,47.86,-122.498,.13,11,16,10,12/26/13,Row 3678 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140106:040605Z99,06JAN14:04:06:05,677456.6,49.577,54.979,-124.591,-96.988,L2,14,116,202,45,102469,5,0,7,1,-120,715,1,0,mediumspringgreen,M,A,L87,1,6,2014,4,6,5,2014-01-06 00:00:00,4:06:05,2014-01-06 00:00:00,4,6,5,14006,6,06_01,01_06,47.86,-122.498,4.91,12,15,11,12/26/13,Row 3679 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140106:045731Z99,06JAN14:04:57:31,677458.2,49.546,50.275,-124.56,-120.593,L1,14,116,201,45,102469,6,8,4,0,-127,263,2,0,mediumspringgreen,M,A,L87,1,6,2014,4,57,31,2014-01-06 00:00:00,4:57:31,2014-01-06 00:00:00,4,57,31,14006,6,06_01,01_06,47.86,-122.498,.86,12,15,11,12/26/13,Row 3680 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140106:125154Z99,06JAN14:12:51:54,677457.3,49.801,43.602,-124.638,-92.774,LB,14,117,201,45,102469,5,8,7,0,-129,674,4,0,mediumspringgreen,M,A,L87,1,6,2014,12,51,54,2014-01-06 00:00:00,12:51:54,2014-01-06 00:00:00,12,51,54,14006,6,06_01,01_06,47.86,-122.498,7.91,12,15,11,12/26/13,Row 3681 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140106:125949Z99,06JAN14:12:59:49,677457.3,49.809,61.404,-124.667,171.068,L0,14,117,201,43,102469,6,0,3,0,-129,274,2,0,mediumspringgreen,M,A,L87,1,6,2014,12,59,49,2014-01-06 00:00:00,12:59:49,2014-01-06 00:00:00,12,59,49,14006,6,06_01,01_06,47.86,-122.498,.13,12,15,11,12/26/13,Row 3682 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140106:130950Z99,06JAN14:13:09:50,677457,49.82,51.681,-124.682,-134.023,L1,14,117,201,44,102469,5,6,8,0,-126,728,3,0,mediumspringgreen,M,A,L87,1,6,2014,13,9,50,2014-01-06 00:00:00,13:09:50,2014-01-06 00:00:00,13,9,50,14006,6,06_01,01_06,47.86,-122.498,.17,12,15,11,12/26/13,Row 3683 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140106:133415Z99,06JAN14:13:34:15,677457,49.823,50.351,-124.65,-121.907,L3,15,117,201,45,102469,6,8,8,0,-122,636,4,0,mediumspringgreen,M,A,L87,1,6,2014,13,34,15,2014-01-06 00:00:00,13:34:15,2014-01-06 00:00:00,13,34,15,14006,6,06_01,01_06,47.86,-122.498,.41,12,15,11,12/26/13,Row 3684 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140106:143204Z99,06JAN14:14:32:04,677456.1,49.823,52.597,-124.678,-139.289,L3,15,117,201,45,102469,5,8,7,0,-122,628,4,0,mediumspringgreen,M,A,L87,1,6,2014,14,32,4,2014-01-06 00:00:00,14:32:04,2014-01-06 00:00:00,14,32,4,14006,6,06_01,01_06,47.86,-122.498,.96,12,15,11,12/26/13,Row 3685 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140106:145145Z99,06JAN14:14:51:45,677455.9,49.812,60.594,-124.693,178.02,L1,15,117,201,46,102469,6,8,4,0,-134,462,4,0,mediumspringgreen,M,A,L87,1,6,2014,14,51,45,2014-01-06 00:00:00,14:51:45,2014-01-06 00:00:00,14,51,45,14006,6,06_01,01_06,47.86,-122.498,.33,12,15,11,12/26/13,Row 3686 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140106:161055Z99,06JAN14:16:10:55,677458,49.812,60.96,-124.767,172.117,L1,15,116,202,46,102469,0,0,2,0,-133,56,2,0,mediumspringgreen,M,A,L87,1,6,2014,16,10,55,2014-01-06 00:00:00,16:10:55,2014-01-06 00:00:00,16,10,55,14006,6,06_01,01_06,47.86,-122.498,1.32,12,15,11,12/26/13,Row 3687 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720140106:161720Z99,06JAN14:16:17:20,677456.1,49.819,38.292,-124.741,-63.346,L0,15,116,201,46,102469,0,0,2,0,-127,50,2,0,mediumspringgreen,M,A,L87,1,6,2014,16,17,20,2014-01-06 00:00:00,16:17:20,2014-01-06 00:00:00,16,17,20,14006,6,06_01,01_06,47.86,-122.498,.11,12,15,11,12/26/13,Row 3688 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720131229:125826Z99,29DEC13:12:58:26,677456.7,49.641,50.809,-124.182,-129.959,L1,5,110,199,45,102469,6,6,12,0,-121,756,2,0,mediumspringgreen,M,A,L87,12,29,2013,12,58,26,2013-12-29 00:00:00,12:58:26,2013-12-29 00:00:00,12,58,26,13363,363,29_12,12_29,47.86,-122.498,.19,4,15,3,12/26/13,Row 3689 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720131229:142542Z99,29DEC13:14:25:42,677457.3,49.623,45.646,-124.163,-146.112,L2,5,108,198,46,102469,5,8,8,0,-127,661,4,0,mediumspringgreen,M,A,L87,12,29,2013,14,25,42,2013-12-29 00:00:00,14:25:42,2013-12-29 00:00:00,14,25,42,13363,363,29_12,12_29,47.86,-122.498,1.45,4,15,3,12/26/13,Row 3690 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag047,O. Orcinus,OoTag04720131229:142703Z99,29DEC13:14:27:03,677455.9,49.624,52.179,-124.153,-138.031,L1,5,108,198,46,102469,6,8,7,0,-125,595,4,0,mediumspringgreen,M,A,L87,12,29,2013,14,27,3,2013-12-29 00:00:00,14:27:03,2013-12-29 00:00:00,14,27,3,13363,363,29_12,12_29,47.86,-122.498,.02,4,15,3,12/26/13,Row 3691 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
